ID	age	sex	n_babies	site	year	pop_size	weight
160	0	f	0	2	2015	132	6.415057566341601
161	14	m	1	3	2015	132	2.6823656829132996
162	1	m	0	3	2015	132	-4.50575058649818
165	12	m	0	3	2015	132	0.1099057162994819
166	5	m	2	1	2015	132	-3.8499039782754165
172	10	m	0	3	2015	132	-0.8165837582906329
176	10	f	2	2	2015	132	5.610706480789486
181	9	f	1	2	2015	132	14.640087698187463
189	7	f	0	2	2015	132	9.893419129483837
190	5	m	1	3	2015	132	NA
198	0	m	2	2	2015	132	-8.963191431659391
199	9	m	0	3	2015	132	-1.2384712751679057
202	11	f	0	3	2015	132	8.56917515188242
206	6	f	2	3	2015	132	NA
211	3	f	0	2	2015	132	3.8962282793401584
225	2	f	1	3	2015	132	2.862904090105848
235	11	f	2	1	2015	132	9.11809929858867
236	4	m	2	1	2015	132	-7.349869966987126
238	2	m	0	1	2015	132	-4.123656951076805
240	4	m	0	2	2015	132	-1.475117760228859
246	2	f	1	2	2015	132	6.342088198385447
249	15	f	2	1	2015	132	10.874479332669843
251	8	m	2	1	2015	132	-1.569956642150125
252	14	m	0	3	2015	132	0.33073948191084285
253	4	m	0	1	2015	132	-6.778641146165198
254	9	f	2	2	2015	132	5.348173606348777
256	9	m	2	3	2015	132	-1.7676566871019361
258	7	f	2	3	2015	132	10.898917298995078
262	3	f	2	3	2015	132	3.9341771596624717
263	6	f	1	1	2015	132	6.03678273057533
268	5	m	2	3	2015	132	-3.4024081152140546
270	5	f	0	1	2015	132	5.521927887398047
275	1	f	0	3	2015	132	5.225064159673181
284	15	f	0	1	2015	132	5.8667727264610905
290	4	m	2	3	2015	132	-4.717742382634091
300	3	f	0	2	2015	132	6.471536732498239
301	7	f	0	2	2015	132	11.212768640256767
306	0	f	2	3	2015	132	2.094497046038818
310	0	f	0	2	2015	132	3.803973149842819
318	2	m	0	1	2015	132	-6.705960131420254
326	0	f	0	2	2015	132	2.301058833965113
327	3	m	0	3	2015	132	-6.43405824166974
329	16	f	1	2	2015	132	17.281970807214474
333	5	f	0	2	2015	132	6.700298574808474
335	6	f	1	1	2015	132	6.822578234158827
336	0	f	2	3	2015	132	6.28978845953591
342	1	f	0	1	2015	132	10.72943295872857
343	8	m	0	2	2015	132	0.9437474733460182
345	7	f	0	3	2015	132	8.212853421202732
352	8	m	1	2	2015	132	-1.674281170712864
357	10	m	1	2	2015	132	1.0703007446009327
360	2	m	1	3	2015	132	-3.371495292053533
365	3	f	2	1	2015	132	6.961967452500572
373	6	m	0	1	2015	132	-4.173897654380859
381	8	f	0	1	2015	132	10.035858776029434
382	11	f	1	3	2015	132	9.950927035215468
407	12	m	0	3	2015	132	-1.719982375341619
413	5	m	0	1	2015	132	NA
416	0	m	2	1	2015	132	-7.253002035645636
417	5	m	0	2	2015	132	1.3820069499455538
423	6	m	1	3	2015	132	-1.511736280249032
428	5	f	2	1	2015	132	10.71289327713656
429	6	m	2	1	2015	132	-0.4660980370469712
430	3	f	0	3	2015	132	3.9525399147630895
431	9	f	2	2	2015	132	10.326922081928334
434	4	m	1	2	2015	132	-2.566533023068632
441	4	f	1	2	2015	132	7.55559657433999
442	1	m	2	1	2015	132	-3.6951472078176737
444	4	m	1	1	2015	132	-1.6191943095055266
449	14	m	2	1	2015	132	2.563070814281647
461	0	m	1	2	2015	132	-2.7263022430504846
463	16	m	1	3	2015	132	2.924629020635053
465	8	f	2	2	2015	132	8.751594177052091
470	4	f	1	3	2015	132	7.575038959150963
479	4	f	0	2	2015	132	7.861891254343604
483	5	f	0	2	2015	132	8.18406100552011
486	0	f	0	1	2015	132	-0.013492175182058058
488	1	m	1	2	2015	132	-2.654570581638968
493	11	m	0	3	2015	132	0.9134395257701028
498	13	f	0	1	2015	132	14.025138405920483
499	3	m	1	3	2015	132	-3.18197515429067
501	10	m	1	1	2015	132	-2.016489574194478
503	13	m	0	2	2015	132	0.6579826056371679
504	0	m	0	3	2015	132	-8.643448724290934
509	14	f	1	3	2015	132	9.745205284065445
510	1	f	0	1	2015	132	2.6671821300805503
516	13	f	0	1	2015	132	7.070235375691966
525	5	f	1	1	2015	132	4.149492219411665
526	2	m	1	2	2015	132	-10.028941421199272
529	1	m	2	1	2015	132	-4.568581046195516
535	3	m	2	2	2015	132	-6.910755125405118
536	9	f	2	2	2015	132	10.040224145082796
538	8	f	1	2	2015	132	8.820958239135255
543	11	m	1	1	2015	132	-1.8223323716149749
548	11	m	0	1	2015	132	-1.4561884133299614
554	10	f	2	2	2015	132	5.060000626195538
559	6	f	2	1	2015	132	NA
568	2	f	2	3	2015	132	3.6658154074266425
571	2	m	1	3	2015	132	-7.003758268943846
577	1	f	0	3	2015	132	4.319224960643215
578	0	m	1	2	2015	132	-1.1073275415285369
584	7	m	0	1	2015	132	-0.01419201153071642
597	1	m	0	1	2015	132	-1.863214357572617
607	16	f	1	1	2015	132	15.996148898934736
608	7	f	1	1	2015	132	9.251296448191678
611	10	m	1	3	2015	132	4.662418382370894
613	7	f	0	1	2015	132	7.134087543298378
615	4	m	1	2	2015	132	-1.480628200842176
624	10	m	0	3	2015	132	0.9919049927500082
625	11	f	0	2	2015	132	NA
637	11	m	0	2	2015	132	-1.0168421851463638
638	11	f	0	1	2015	132	10.690938537807034
641	1	m	1	1	2015	132	0.5553122031419166
643	13	m	0	2	2015	132	0.2587598454837671
651	5	m	1	1	2015	132	-3.7521751238021337
652	4	m	1	2	2015	132	-6.106924974757303
654	5	m	1	1	2015	132	-3.315095826080836
665	9	f	1	2	2015	132	5.559474336288751
685	13	f	2	3	2015	132	11.112074816833221
690	3	f	0	1	2015	132	6.919362418069512
695	9	f	0	2	2015	132	7.2339120506361425
697	11	f	2	3	2015	132	8.751143205697531
698	3	f	1	3	2015	132	NA
699	0	f	1	1	2015	132	5.259237525685266
708	4	f	2	1	2015	132	5.092648934332692
711	6	f	2	2	2015	132	7.649890749995128
725	6	m	0	2	2015	132	-0.7246718801291054
728	11	f	0	1	2015	132	9.226185635230735
730	7	m	1	2	2015	132	-2.6912647346840415
731	1	f	0	1	2015	132	6.80528195745908
732	5	m	2	3	2015	132	-0.304394295071698
741	7	f	0	3	2015	132	6.800886713650956
745	5	m	2	3	2015	132	0.7179547315447259
747	12	m	0	3	2015	132	6.993143560830018
750	2	m	0	2	2015	132	-2.7461780294348106
752	11	m	2	2	2015	132	-5.865772366383137
765	5	f	2	2	2015	132	4.230459308807497
769	6	m	0	1	2015	132	-3.6063320697328303
783	9	f	1	1	2015	132	6.172952112150733
784	0	f	1	3	2015	132	NA
785	1	m	2	2	2015	132	-7.692938927185605
787	4	m	0	2	2015	132	-4.094288811321608
793	2	f	0	1	2015	132	1.374178227938222
794	16	m	1	3	2015	132	2.5112730057770474
796	3	f	2	1	2015	132	7.798066616195127
798	6	f	2	1	2015	132	6.743209205951971
809	11	f	0	3	2015	132	10.97515508622757
811	4	m	1	2	2015	132	-7.533332922424198
813	7	f	0	2	2015	132	5.92198068551597
816	4	f	1	3	2015	132	NA
821	2	f	0	3	2015	132	5.738916159688389
828	6	m	2	3	2015	132	NA
830	10	f	1	3	2015	132	8.115413361414804
831	4	m	1	1	2015	132	-9.24874699942177
834	3	f	1	3	2015	132	2.911366082345877
841	4	f	1	3	2015	132	9.031792666251285
844	5	m	2	3	2015	132	-0.6382085595614316
850	5	f	0	1	2015	132	4.284188020134911
855	14	m	0	1	2015	132	1.0998816287668731
858	5	f	2	2	2015	132	6.168903837589947
859	1	m	0	2	2015	132	NA
866	5	f	0	1	2015	132	3.797456122790727
868	12	m	0	2	2015	132	NA
869	2	m	1	2	2015	132	-3.3504501460211156
870	6	m	1	2	2015	132	-7.704990293213616
887	6	m	0	2	2015	132	0.8083915952516798
898	1	m	2	2	2015	132	-1.9477930780875834
2	11	m	0	3	2016	150	3.7110976366610195
5	3	m	2	1	2016	150	-7.498817013307639
8	8	f	0	2	2016	150	7.570294363877462
12	12	f	2	2	2016	150	7.990434542530195
15	0	f	1	2	2016	150	8.052155151241012
16	1	m	1	3	2016	150	-6.418440826948235
17	6	m	2	1	2016	150	NA
28	11	f	2	1	2016	150	13.497457277136048
33	4	m	1	1	2016	150	-8.121756371935644
55	4	m	2	2	2016	150	-2.085128948822438
64	2	f	1	3	2016	150	3.2208411178145355
66	4	f	0	1	2016	150	1.4884560942898222
68	2	f	1	3	2016	150	5.892064707083136
77	3	f	2	2	2016	150	0.7481505371921607
87	4	m	1	3	2016	150	-1.2868477265774705
88	4	m	0	2	2016	150	-2.808515713379717
89	1	m	2	2	2016	150	-5.0100474979107865
93	4	m	2	2	2016	150	-7.816034926008963
96	5	f	1	2	2016	150	4.114301429854527
97	6	f	1	2	2016	150	2.899299968940241
113	0	m	0	3	2016	150	-6.924530315022769
120	1	m	1	1	2016	150	-7.994348825827137
124	3	f	2	1	2016	150	2.465637924709337
126	11	m	1	1	2016	150	-1.1775716957290112
129	3	m	0	2	2016	150	-9.262042691095436
135	5	m	1	2	2016	150	NA
142	6	f	1	2	2016	150	NA
151	6	f	1	2	2016	150	NA
160	1	f	2	2	2016	150	4.318983795222584
161	15	m	2	3	2016	150	2.5390048906990206
162	2	m	0	3	2016	150	-4.495224723358084
165	13	m	2	3	2016	150	-2.657061025457053
172	11	m	1	3	2016	150	-3.0298510873952735
176	11	f	0	2	2016	150	8.517848949575516
181	10	f	0	2	2016	150	8.250551425474027
190	6	m	2	3	2016	150	-5.618418815104996
198	1	m	0	2	2016	150	-7.5847175667462645
202	12	f	1	3	2016	150	8.147956045480399
206	7	f	2	3	2016	150	7.977145349446233
211	4	f	1	2	2016	150	9.535528592654078
225	3	f	2	3	2016	150	5.109700300305402
228	0	m	0	2	2016	150	-7.480061273104135
230	0	m	2	1	2016	150	-4.5009561914634695
235	12	f	0	1	2016	150	10.038548212911051
236	5	m	2	1	2016	150	NA
238	3	m	1	1	2016	150	NA
240	5	m	2	2	2016	150	-5.407799996608819
246	3	f	2	2	2016	150	7.191160967016492
249	16	f	1	1	2016	150	9.184591715195237
251	9	m	1	1	2016	150	1.0549360940222505
252	15	m	2	3	2016	150	2.870542253140775
254	10	f	0	2	2016	150	9.346570961794804
256	10	m	1	3	2016	150	-4.0042794467699
258	8	f	2	3	2016	150	5.495424147739984
263	7	f	2	1	2016	150	9.05634304216466
268	6	m	0	3	2016	150	NA
275	2	f	1	3	2016	150	5.478338454297375
290	5	m	1	3	2016	150	0.12730948249459467
300	4	f	0	2	2016	150	9.966667622144215
301	8	f	1	2	2016	150	8.79741327518822
306	1	f	0	3	2016	150	1.6531906699298689
310	1	f	1	2	2016	150	7.49292930394277
318	3	m	1	1	2016	150	-8.736224277772772
326	1	f	1	2	2016	150	0.0033296796645068127
327	4	m	1	3	2016	150	-7.59278053676236
333	6	f	2	2	2016	150	6.8101396119399285
335	7	f	2	1	2016	150	6.453393774124271
336	1	f	2	3	2016	150	0.32510036067902015
343	9	m	0	2	2016	150	NA
345	8	f	2	3	2016	150	3.7462840243443862
351	0	m	1	3	2016	150	-4.418563887843986
352	9	m	2	2	2016	150	4.157829698399774
357	11	m	0	2	2016	150	-2.5346950818045237
360	3	m	2	3	2016	150	-5.613015939991653
365	4	f	0	1	2016	150	6.545158303847848
377	0	m	0	3	2016	150	NA
381	9	f	2	1	2016	150	9.154530950045338
382	12	f	0	3	2016	150	14.669198394126651
392	0	m	1	2	2016	150	-6.707890293918543
393	0	f	2	1	2016	150	4.548450240834968
402	0	f	2	2	2016	150	5.007553148905438
407	13	m	1	3	2016	150	-6.988428669246945
413	6	m	1	1	2016	150	-5.23588765752684
416	1	m	0	1	2016	150	-7.159325823350556
417	6	m	0	2	2016	150	-2.5950714926065857
423	7	m	2	3	2016	150	-7.799618190316179
428	6	f	1	1	2016	150	7.075684503989138
429	7	m	2	1	2016	150	-2.274041533811897
430	4	f	0	3	2016	150	8.764647898725888
431	10	f	1	2	2016	150	NA
434	5	m	0	2	2016	150	-10.218513402028343
442	2	m	2	1	2016	150	-8.913248658001052
444	5	m	0	1	2016	150	-4.407014444585669
448	0	m	2	2	2016	150	-4.4136806375489375
449	15	m	0	1	2016	150	NA
461	1	m	2	2	2016	150	-10.6895311915183
465	9	f	0	2	2016	150	4.883828048465561
470	5	f	0	3	2016	150	-1.025072504182069
479	5	f	2	2	2016	150	5.610177984067575
483	6	f	2	2	2016	150	3.5248164657123384
486	1	f	2	1	2016	150	3.3720471077893537
488	2	m	2	2	2016	150	NA
493	12	m	1	3	2016	150	-6.068365230587749
498	14	f	0	1	2016	150	8.255310592959097
499	4	m	2	3	2016	150	-6.976471239189355
501	11	m	0	1	2016	150	0.15210088946688055
503	14	m	1	2	2016	150	NA
504	1	m	1	3	2016	150	-7.173688210502984
509	15	f	0	3	2016	150	10.640496561498143
510	2	f	2	1	2016	150	2.738997965286021
525	6	f	0	1	2016	150	7.933728368707502
526	3	m	2	2	2016	150	-4.403442451513364
529	2	m	0	1	2016	150	-9.844937981661028
535	4	m	0	2	2016	150	-3.4164482775428167
538	9	f	0	2	2016	150	4.833159173878599
547	0	m	1	3	2016	150	NA
548	12	m	1	1	2016	150	-1.9939054840237704
559	7	f	2	1	2016	150	1.0982264760165994
568	3	f	1	3	2016	150	7.157368731888368
571	3	m	0	3	2016	150	-3.849953382348921
577	2	f	2	3	2016	150	5.929825280874739
578	1	m	0	2	2016	150	-5.487272924100836
584	8	m	1	1	2016	150	NA
597	2	m	2	1	2016	150	-5.901602833577685
608	8	f	2	1	2016	150	8.479405108453975
613	8	f	0	1	2016	150	7.28784341968007
615	5	m	1	2	2016	150	NA
625	12	f	2	2	2016	150	NA
637	12	m	2	2	2016	150	-1.5205569668775067
638	12	f	1	1	2016	150	10.663088206891006
641	2	m	2	1	2016	150	-4.352934988791839
643	14	m	0	2	2016	150	-3.128126847827934
651	6	m	2	1	2016	150	-3.2150229595960154
652	5	m	2	2	2016	150	-5.153634975274046
654	6	m	1	1	2016	150	-6.032265652698498
665	10	f	2	2	2016	150	12.439981297035548
666	0	m	0	3	2016	150	-4.724563810435979
688	0	f	0	2	2016	150	5.413756440658564
690	4	f	1	1	2016	150	5.089733407792363
695	10	f	0	2	2016	150	8.050843053309187
697	12	f	0	3	2016	150	4.260557062885236
698	4	f	1	3	2016	150	9.847359453101713
699	1	f	0	1	2016	150	6.436116769701988
708	5	f	2	1	2016	150	6.368129385002066
711	7	f	2	2	2016	150	6.023305913942376
725	7	m	2	2	2016	150	-8.17083807636913
730	8	m	1	2	2016	150	-3.2911109352998937
731	2	f	0	1	2016	150	7.430629761121658
732	6	m	0	3	2016	150	-0.4528390102279686
734	0	m	1	2	2016	150	-8.002258494869954
741	8	f	0	3	2016	150	3.598449826537545
745	6	m	2	3	2016	150	-8.485958387271811
747	13	m	1	3	2016	150	-2.5293720349988593
750	3	m	2	2	2016	150	-8.925045534945253
752	12	m	0	2	2016	150	-1.3430348660185083
769	7	m	1	1	2016	150	-2.6487013156174783
772	0	m	2	3	2016	150	-7.7172236733937085
784	1	f	2	3	2016	150	0.6380295928441078
785	2	m	0	2	2016	150	NA
787	5	m	1	2	2016	150	-1.3233734940039235
793	3	f	2	1	2016	150	NA
796	4	f	0	1	2016	150	1.2225338159711208
798	7	f	0	1	2016	150	5.976341495983152
809	12	f	1	3	2016	150	11.17665132833316
811	5	m	2	2	2016	150	-0.2059026832494869
814	0	m	0	2	2016	150	-9.170784285142082
816	5	f	0	3	2016	150	6.00195158854113
828	7	m	1	3	2016	150	-8.831858376098719
830	11	f	2	3	2016	150	4.714536205051204
831	5	m	2	1	2016	150	-5.4138242067630795
834	4	f	1	3	2016	150	5.429579689992131
841	5	f	0	3	2016	150	3.50727132875358
844	6	m	1	3	2016	150	NA
850	6	f	0	1	2016	150	7.588872635112798
855	15	m	2	1	2016	150	2.8604736621515903
858	6	f	2	2	2016	150	9.581529079513318
859	2	m	2	2	2016	150	NA
866	6	f	1	1	2016	150	8.193035818918693
869	3	m	1	2	2016	150	NA
870	7	m	1	2	2016	150	-5.360022230363168
887	7	m	0	2	2016	150	-2.348918401362787
898	2	m	1	2	2016	150	-9.679838750466345
902	0	m	2	1	2016	150	-8.540760288703504
2	12	m	0	3	2017	135	NA
5	4	m	1	1	2017	135	-2.5098269739922374
8	9	f	2	2	2017	135	NA
12	13	f	2	2	2017	135	6.9220324695489115
15	1	f	1	2	2017	135	6.289198306568013
17	7	m	0	1	2017	135	-4.265124689488185
33	5	m	1	1	2017	135	1.4279115199852406
35	0	m	2	2	2017	135	-10.263636559730115
55	5	m	0	2	2017	135	-0.13513255159446447
62	0	m	2	3	2017	135	-2.428967717321862
64	3	f	1	3	2017	135	7.578896924741675
66	5	f	1	1	2017	135	5.849854928342192
68	3	f	1	3	2017	135	NA
77	4	f	0	2	2017	135	NA
87	5	m	0	3	2017	135	-5.183976131171682
88	5	m	0	2	2017	135	-1.5431967862539893
89	2	m	2	2	2017	135	-1.514143453483513
93	5	m	0	2	2017	135	-0.549208396064171
96	6	f	0	2	2017	135	6.497196958260156
97	7	f	2	2	2017	135	2.3827171576309114
113	1	m	1	3	2017	135	-7.565814516736917
115	0	m	1	1	2017	135	-5.406129565742642
120	2	m	1	1	2017	135	-4.199457439164522
124	4	f	2	1	2017	135	4.707559574469677
126	12	m	1	1	2017	135	-1.3639002216321887
129	4	m	0	2	2017	135	0.0843234425360572
142	7	f	1	2	2017	135	7.4129170852970185
151	7	f	1	2	2017	135	10.223500767603223
158	0	f	2	2	2017	135	3.488476228654431
160	2	f	0	2	2017	135	10.2647360880152
162	3	m	2	3	2017	135	-2.5444424818944746
172	12	m	0	3	2017	135	-0.2863842228292253
180	0	f	0	3	2017	135	3.5106298978163686
181	11	f	0	2	2017	135	5.974815539226121
190	7	m	2	3	2017	135	-3.9650830584595758
198	2	m	1	2	2017	135	-3.85047443940151
206	8	f	1	3	2017	135	11.059198653251528
225	4	f	2	3	2017	135	NA
228	1	m	2	2	2017	135	-11.220731197274365
230	1	m	2	1	2017	135	-8.263929292060455
235	13	f	1	1	2017	135	10.615788916829144
236	6	m	1	1	2017	135	-0.3269489917447879
238	4	m	2	1	2017	135	-6.552439905245706
240	6	m	1	2	2017	135	0.6354570124164971
242	0	f	1	1	2017	135	6.380457109274462
246	4	f	0	2	2017	135	12.253942894506473
251	10	m	1	1	2017	135	2.6359841254067184
252	16	m	1	3	2017	135	4.4093451837150806
254	11	f	0	2	2017	135	10.063241549566758
256	11	m	2	3	2017	135	0.08800438526825814
258	9	f	2	3	2017	135	10.04771306913753
263	8	f	0	1	2017	135	10.000618107948377
268	7	m	1	3	2017	135	-0.9199494703403653
275	3	f	2	3	2017	135	6.172687870516349
300	5	f	0	2	2017	135	6.315078444109261
301	9	f	2	2	2017	135	6.406853274316094
306	2	f	1	3	2017	135	7.341037166157906
310	2	f	1	2	2017	135	4.7125476153633805
318	4	m	0	1	2017	135	NA
326	2	f	0	2	2017	135	5.806681135843026
333	7	f	1	2	2017	135	6.9156505651424824
336	2	f	2	3	2017	135	4.194245246441787
343	10	m	1	2	2017	135	-1.0025042275995257
345	9	f	2	3	2017	135	9.169952140701827
351	1	m	2	3	2017	135	-6.3947231975205865
352	10	m	0	2	2017	135	3.887904160274307
355	0	f	2	1	2017	135	9.341843223106453
357	12	m	1	2	2017	135	-1.0560204889362397
360	4	m	1	3	2017	135	-4.7356190937731375
365	5	f	0	1	2017	135	6.717731466994893
377	1	m	2	3	2017	135	-5.314992407151103
380	0	f	2	2	2017	135	2.4006263498992175
381	10	f	0	1	2017	135	8.639176808162082
392	1	m	2	2	2017	135	-4.665705851325899
393	1	f	1	1	2017	135	NA
402	1	f	1	2	2017	135	3.4744770654283124
407	14	m	0	3	2017	135	2.900594200985965
413	7	m	2	1	2017	135	1.2839806456781786
416	2	m	0	1	2017	135	-3.9500384888193976
417	7	m	2	2	2017	135	-0.009312191034983597
418	0	f	2	2	2017	135	-1.9335621987351241
423	8	m	2	3	2017	135	-0.9246286905826244
428	7	f	1	1	2017	135	6.878049582154347
429	8	m	0	1	2017	135	-0.6479413933030858
430	5	f	0	3	2017	135	NA
431	11	f	0	2	2017	135	9.996174353804559
434	6	m	2	2	2017	135	NA
440	0	m	2	2	2017	135	-6.974698125739701
442	3	m	0	1	2017	135	-5.616129823388062
444	6	m	1	1	2017	135	-1.6084367151191166
448	1	m	1	2	2017	135	-5.244981822938021
449	16	m	1	1	2017	135	3.2174776897415662
461	2	m	1	2	2017	135	-4.190720713133563
470	6	f	1	3	2017	135	6.267406378832081
476	0	f	1	3	2017	135	3.6605598085374216
479	6	f	2	2	2017	135	7.020599335258967
483	7	f	0	2	2017	135	5.107660960881145
486	2	f	1	1	2017	135	4.260015031767473
488	3	m	1	2	2017	135	-5.936433594405054
493	13	m	0	3	2017	135	NA
498	15	f	2	1	2017	135	10.13010131828863
499	5	m	1	3	2017	135	-6.286069884619643
501	12	m	0	1	2017	135	-2.1157729048172564
503	15	m	2	2	2017	135	-2.403130129779602
504	2	m	0	3	2017	135	-2.4431005350990636
509	16	f	1	3	2017	135	13.3069132361479
510	3	f	1	1	2017	135	1.5151118884802839
521	0	m	0	1	2017	135	-5.87759162579928
522	0	m	1	2	2017	135	NA
525	7	f	0	1	2017	135	6.204229434913338
526	4	m	0	2	2017	135	-1.4933462853044408
529	3	m	2	1	2017	135	-3.710210362449282
535	5	m	1	2	2017	135	2.114275969255419
538	10	f	0	2	2017	135	6.336944212966577
547	1	m	0	3	2017	135	-11.41305256805727
548	13	m	0	1	2017	135	-1.1166390824388475
559	8	f	1	1	2017	135	NA
571	4	m	0	3	2017	135	-2.20722176243318
577	3	f	1	3	2017	135	3.5539765502194633
578	2	m	2	2	2017	135	NA
584	9	m	0	1	2017	135	1.4527898641008536
597	3	m	1	1	2017	135	0.5745572180601537
599	0	f	0	1	2017	135	3.3954013606664217
613	9	f	0	1	2017	135	6.9456988312835835
615	6	m	1	2	2017	135	-0.5960859084430438
625	13	f	2	2	2017	135	11.028983038453559
637	13	m	0	2	2017	135	2.272618490253143
638	13	f	1	1	2017	135	8.878764771499522
641	3	m	2	1	2017	135	-4.459984645927306
651	7	m	0	1	2017	135	NA
652	6	m	1	2	2017	135	-3.277040713436344
654	7	m	1	1	2017	135	-3.256639102273013
656	0	f	2	1	2017	135	4.12516207018808
665	11	f	2	2	2017	135	6.860773583906483
666	1	m	1	3	2017	135	-5.046416338287407
688	1	f	2	2	2017	135	7.0305967637622055
690	5	f	1	1	2017	135	8.428583268284095
695	11	f	0	2	2017	135	13.622506343153585
697	13	f	1	3	2017	135	7.872021821407809
698	5	f	1	3	2017	135	3.660148002010383
699	2	f	0	1	2017	135	1.0586324209714053
708	6	f	1	1	2017	135	6.573636480504221
711	8	f	0	2	2017	135	9.297017022981386
725	8	m	1	2	2017	135	-1.677561729139981
726	0	f	0	1	2017	135	1.064729843477318
730	9	m	0	2	2017	135	-3.854989466097546
731	3	f	2	1	2017	135	7.948440035379522
732	7	m	2	3	2017	135	1.355183998101742
734	1	m	2	2	2017	135	-2.339626603405753
741	9	f	2	3	2017	135	4.107143600530545
745	7	m	2	3	2017	135	-4.885497486561731
747	14	m	1	3	2017	135	NA
752	13	m	2	2	2017	135	-2.154790999055451
769	8	m	0	1	2017	135	0.6857058286158043
772	1	m	2	3	2017	135	0.6539815853722761
773	0	m	2	1	2017	135	NA
784	2	f	2	3	2017	135	NA
785	3	m	2	2	2017	135	-5.348901690688761
787	6	m	2	2	2017	135	NA
793	4	f	1	1	2017	135	6.146929593496031
796	5	f	1	1	2017	135	6.720253403126034
798	8	f	0	1	2017	135	9.44875993199818
808	0	f	0	1	2017	135	5.101916900876109
809	13	f	1	3	2017	135	NA
811	6	m	2	2	2017	135	-1.6075514606029078
814	1	m	0	2	2017	135	-10.053249577689472
816	6	f	1	3	2017	135	7.559638961759432
827	0	f	2	1	2017	135	9.203761341758273
828	8	m	1	3	2017	135	-1.934528441484104
830	12	f	1	3	2017	135	NA
831	6	m	2	1	2017	135	NA
834	5	f	0	3	2017	135	1.457217390170484
836	0	m	2	3	2017	135	-7.863319012761973
841	6	f	1	3	2017	135	5.026286521675773
844	7	m	0	3	2017	135	-4.860154320702195
850	7	f	0	1	2017	135	6.560327184711901
856	0	m	0	1	2017	135	-4.546312800285873
858	7	f	2	2	2017	135	NA
859	3	m	1	2	2017	135	-3.5556698450625825
865	0	f	2	2	2017	135	0.9755119177899522
866	7	f	1	1	2017	135	4.933881826006575
869	4	m	2	2	2017	135	1.3770993362120403
870	8	m	1	2	2017	135	-5.846648285010105
872	0	f	2	2	2017	135	4.153788153767487
887	8	m	2	2	2017	135	-0.82881211071303
898	3	m	1	2	2017	135	-4.873918500953848
902	1	m	2	1	2017	135	-4.166087873711055
2	13	m	2	3	2018	135	2.1953073478976006
5	5	m	1	1	2018	135	-1.4118498091099836
8	10	f	1	2	2018	135	9.116865315014552
12	14	f	0	2	2018	135	9.547700445158362
15	2	f	0	2	2018	135	6.158049859861159
17	8	m	1	1	2018	135	-2.0435730532271736
33	6	m	1	1	2018	135	-3.4759747887494252
35	1	m	1	2	2018	135	NA
40	0	f	2	2	2018	135	0.6285535924469166
55	6	m	0	2	2018	135	-3.536203420539348
62	1	m	2	3	2018	135	-7.228271918952197
64	4	f	0	3	2018	135	4.903681801233886
66	6	f	1	1	2018	135	10.141194546736578
68	4	f	1	3	2018	135	NA
77	5	f	1	2	2018	135	NA
87	6	m	0	3	2018	135	-2.424752384734937
88	6	m	2	2	2018	135	-6.47895992362846
89	3	m	0	2	2018	135	-4.685926653110299
96	7	f	2	2	2018	135	6.9657795232515385
97	8	f	2	2	2018	135	6.719286940366142
111	0	f	2	1	2018	135	5.732797177176624
113	2	m	2	3	2018	135	-6.0576611697364715
115	1	m	2	1	2018	135	-2.2788346808356743
118	0	f	0	1	2018	135	3.1919281507255866
120	3	m	0	1	2018	135	NA
124	5	f	2	1	2018	135	5.658780393263908
126	13	m	1	1	2018	135	-2.931512408587446
129	5	m	0	2	2018	135	-4.052218235019513
139	0	m	1	2	2018	135	NA
142	8	f	1	2	2018	135	8.359425786345966
151	8	f	1	2	2018	135	7.234852229429422
152	0	f	0	2	2018	135	3.2296646363841917
158	1	f	1	2	2018	135	3.774008136892892
160	3	f	1	2	2018	135	3.4566801434410275
162	4	m	0	3	2018	135	NA
164	0	f	2	2	2018	135	6.549825141861174
172	13	m	1	3	2018	135	3.261251442490503
